rank,feature,mean_importance,std_importance
100,acc_post_pre_energy_ratio_mean,0.0030256546732561427,0.011529148408108102
101,dd_std,0.0029524318826373804,0.004491313765435859
102,long_pause_per_char,0.0028917557653463924,0.005246828345103769
103,error_rate,0.0028681977011621096,0.007014745835421152
104,ft_max,0.00280522624729824,0.006092815188363106
105,dd_cv_std,0.0027658555873214244,0.008029418661833543
106,burst_count_per_char,0.0027288904166297453,0.006002363621661692
107,uu_std,0.0025592028919663857,0.003734426228404683
108,acc_mag_spectral_entropy,0.0025364321449462485,0.005672291418183668
109,uu_kurt,0.0025258822258929065,0.004115655071189915
110,micro_pause_count,0.002492840401041761,0.004075890429744551
111,dd_max,0.002472247009974287,0.005016563084487256
112,pd_max,0.002373816979160001,0.004376242878981283
113,gyro_post_pre_energy_ratio_mean,0.002319827273411615,0.004340329652139838
114,n_uu_valid,0.0021134904289020506,0.00507828358382781
115,n_ft_valid,0.0020584762272666183,0.004071277364346071
116,dd_kurt,0.0019652070167779246,0.0028528746442305947
117,corr_acc_gyro_peak_per_char,0.0019307216464075861,0.002916075803852693
118,dd_trend_slope,0.001893118645321912,0.005505688857898687
119,typing_efficiency,0.00188100308406104,0.004515584985484819
120,mean_burst_size,0.001787444724307571,0.0027710732007364632
121,uu_max,0.0016962083157075034,0.0033539387308298605
122,backspace_per_char,0.001657761392925169,0.004213001463416862
123,dd_vc_count,0.0016286275029959872,0.0043636160609810655
124,mean_corr_time,0.0016219959898455467,0.002970158589446828
125,dd_cc_std,0.0015303099049386191,0.002434033069859368
126,pd_skew,0.0014883526041617248,0.0028699614648294847
127,n_inserts,0.0014847690524301825,0.0023030522900665817
128,long_pause_count,0.0014744140550277311,0.0026068206580450912
129,burst_count,0.0014678720799312654,0.0038053355615619323
130,ft_skew,0.001380159584584466,0.0022631413958688834
131,acc_mag_trend_slope,0.0013241386903237024,0.0036548609150321935
132,dd_skew,0.0012493436647046255,0.0016417418410421098
133,dd_cc_count,0.0012429478351927347,0.004334093738325077
134,backspace_count,0.0011778826550692604,0.002130694287661558
135,dd_valid_ratio,0.0011770768063054326,0.0052318466450976256
136,uu_skew,0.0011708270705496466,0.0020811020654083424
137,dd_vc_std,0.0011305299882093407,0.001892370522324967
138,gyro_mag_trend_slope,0.0011277008057510077,0.002658422933071008
139,ft_kurt,0.000996234049448955,0.0018838570051432162
140,uu_valid_ratio,0.0009215319224397492,0.00431967062555354
141,acc_keystroke_xcorr_lag_ms,0.0008803874943753554,0.001876913328323755
142,max_burst_size,0.0008785636284167442,0.0017774724919059968
143,pd_kurt,0.0007750420728194194,0.0015703838325022742
144,acc_dt_std,0.0007242287896476189,0.0011425277168465935
145,dd_sl_std,0.0007025322559823336,0.001268931916430407
146,gyro_dt_std,0.0006484666031240581,0.0013440720481434883
147,corr_dd_acc_energy,0.0005847836191362654,0.0009632941804962836
148,gyro_cov,0.0005738763775895428,0.0012475063830140211
149,capital_pd,0.0004114414023175456,0.0007663641709898058
150,acc_cov,0.00035851558400127096,0.0006511092976050206
151,dd_cv_count,0.0003382083038229432,0.0009044839015480631
152,dd_ls_count,0.00022924596525531832,0.0004520347991318027
153,ft_valid_ratio,0.00022010776047419364,0.0005550190021045219
154,dd_sl_count,0.00013726541728762255,0.0003369773379352316
