rank,feature,mean_importance,std_importance
104,dd_cv_ratio,0.0026075264669200436,0.006831956598921103
105,corr_acc_gyro_peak_per_char,0.0025608755618325048,0.00727265054244566
106,dd_ls_std,0.0023445088824486124,0.00755504401165209
107,long_pause_per_char,0.002300038077004525,0.0050474709604978
108,acc_mag_trend_slope,0.001938367304749584,0.006899466938977723
109,gyro_post_pre_energy_ratio_mean,0.0018021592703253222,0.0028727666722647384
110,acc_mag_std,0.0016962365875591789,0.0019039693440161608
111,long_pause_count,0.001642257625231361,0.004989088744691214
112,acc_mag_spectral_entropy,0.0015434480429155502,0.00408963407231302
113,burst_count_per_char,0.0014522696129341433,0.003418838129440327
114,ft_std,0.0013893328873180299,0.0035147476731981955
115,dd_cc_std,0.001367903180387716,0.003716339825632922
116,uu_std,0.0012693970556384195,0.003398312869244163
117,max_burst_size,0.0012439090423367397,0.0026447203060311775
118,dd_trend_slope,0.0011717078371621312,0.0033735882963990813
119,dd_std,0.0011442436287270447,0.0026774466786112124
120,corr_dd_gyro_energy,0.0010998917321811085,0.002905770263535239
121,pd_std,0.0010447397901243956,0.0017481423610032124
122,acc_keystroke_xcorr_lag_ms,0.0010424106658517404,0.0026155512058457057
123,dd_cv_std,0.0009980595624851428,0.0019637529533401733
124,acc_post_pre_energy_ratio_mean,0.0008855991053960536,0.001376181419737367
125,backspace_per_char,0.0008846640626448182,0.0017662280180233774
126,mean_corr_time,0.0008730202903855875,0.0014270294793859728
127,typing_efficiency,0.0008689290181265173,0.0012462900291581379
128,pd_min,0.000857180412097673,0.0021668031625207106
129,backspace_count,0.0007418132088150141,0.0019151319979747545
130,dd_sl_std,0.0007112129507437355,0.0014311412324432033
131,dd_kurt,0.000689408743067046,0.001610034886284798
132,ft_max,0.0006314551827514972,0.002080140723925644
133,mean_burst_size,0.0006141405203104239,0.0013196748725682367
134,dd_vc_std,0.0005959755047852893,0.0010241299517066336
135,pd_skew,0.0005919478881929912,0.0013247041357105091
136,dd_max,0.0005483830987903941,0.0018918342682610115
137,dd_valid_ratio,0.0005341724991879286,0.0026033310957437428
138,uu_max,0.0005118150521783682,0.0015163423410101064
139,uu_kurt,0.0005081008278242808,0.001220097464911769
140,pd_max,0.0005051747653913457,0.00136001798615026
141,pd_kurt,0.00043805498262892474,0.0006859617418331983
142,corr_dd_acc_energy,0.00042826196546005564,0.0007917700136526921
143,ft_skew,0.0004263315689095446,0.0010388514137313661
144,error_rate,0.0004257129759891299,0.0009858534991698039
145,uu_skew,0.000423169355624321,0.0007951906654933838
146,uu_valid_ratio,0.00039798018115395147,0.0018669645402880674
147,acc_dt_std,0.00039269110598764,0.0007690391893560506
148,ft_valid_ratio,0.0003858213809360223,0.0015697695337745772
149,acc_cov,0.0003633359623918908,0.0008537469505690923
150,dd_skew,0.0003390209147171231,0.0007866087913951107
151,burst_count,0.0002998687882159459,0.0006397616906287044
152,gyro_dt_std,0.00028791105322467143,0.00048188252173032354
153,ft_kurt,0.0002810105013541837,0.0005218827570082271
154,gyro_cov,0.00014919656582257446,0.0003445515172406929
