rank,feature,mean_importance,std_importance
59,consonant_pd,0.007807834248816191,0.01397943875143903
60,gyro_mag_mean,0.007796928963361851,0.01065163996334701
61,gyro_cv,0.007659644800865447,0.012418145942718596
62,acc_mag_iqr,0.007513204639414486,0.0118757275959782
63,acc_peak_lag_mean_ms,0.007273576570401902,0.020688920685120366
64,dd_min,0.007226320186276368,0.007777158042667521
65,dd_iqr,0.006879165973827382,0.016203063486510478
66,gyro_peak_space_minus_letter,0.006806197838041039,0.01135824337697332
67,cps,0.006749808179219548,0.007983175898521126
68,pd_median,0.0066070356698236885,0.008791386298346544
69,gyro_keystroke_xcorr_peak,0.006471817022640152,0.013103129162989351
70,acc_cv,0.006402790599428832,0.014012563631937588
71,gyro_peak_lag_mean_ms,0.006369716905860858,0.011908439008763337
72,gyro_planarity,0.006277959907456305,0.010673113670659986
73,acc_mag_p99,0.005940227380898269,0.009725466643021279
74,dd_sl_mean,0.005870255009722239,0.01158010461450509
75,space_ft,0.0058512884842617675,0.010831163630060914
76,uu_std,0.005647428357192434,0.01460085068848777
77,vowel_pd,0.005635473519157401,0.010406122886473685
78,acc_rms,0.005523529494037027,0.007403308354816599
79,acc_duration_sec,0.0051246132061078765,0.007777082965800381
80,acc_dt_mean,0.005024663990386588,0.009993390468312796
81,dd_ls_mean,0.0046790014553967935,0.010134869855419278
82,gyro_energy_per_char,0.004576542671145465,0.005541975868006763
83,acc_n_samples,0.004550813875706168,0.006604567776473097
84,total_duration,0.00418798231688489,0.0068619750662307554
85,gyro_mag_spectral_entropy,0.004135577142784511,0.009012677374252435
86,space_pd,0.004120502003810036,0.0051549357478026985
87,micro_pause_per_char,0.004035302552710573,0.007834239334841618
88,dd_std,0.0038111306202412315,0.008404531183432713
89,special_pd,0.00375775783143261,0.005546153663315918
90,dd_cc_mean,0.0036368306695930192,0.00879780507051871
91,dd_cv_ratio,0.003567271297900513,0.006961607403952463
92,gyro_dt_mean,0.003506011144288866,0.006392980423178695
93,gyro_duration_sec,0.0034467418846466204,0.005235826064402268
94,ft_std,0.0034411125376282432,0.0067708978841729515
95,acc_mag_std,0.003354983409247677,0.0046731938896969845
96,corr_acc_gyro_peak_per_char,0.0032939162204266236,0.0064021525626931424
97,acc_mag_spectral_entropy,0.0031781618840906697,0.007605175175758228
98,pd_std,0.003068968572579408,0.007354482823433573
99,ft_max,0.0029855260578653406,0.007327382076822644
100,burst_count_per_char,0.00280115498440084,0.006520924420140313
101,gyro_keystroke_xcorr_lag_ms,0.0027544996896532816,0.00625199725803268
102,n_dd_valid,0.0027190639723244205,0.007046601063524885
103,long_pause_per_char,0.0025292464529235083,0.005131132297890548
104,n_uu_valid,0.0022862179462978713,0.006413435291967756
105,micro_pause_count,0.0022723861046108117,0.004898288576617148
106,error_rate,0.0022491707469157827,0.007006285239651372
107,gyro_post_pre_energy_ratio_mean,0.00221329323524385,0.003241850933728381
108,typing_efficiency,0.002128657592985493,0.005508501743706931
109,dd_max,0.0020301471531370945,0.005530431563228154
110,dd_ls_std,0.0018775765977499886,0.004941459467576062
111,acc_keystroke_xcorr_lag_ms,0.0018569477129023223,0.004062172945980315
112,pd_max,0.001834731907834685,0.0050898551135309285
113,long_pause_count,0.0018009552365211114,0.0032157119575995166
114,dd_cc_std,0.0015906886509016685,0.0030391062387143185
115,backspace_per_char,0.0015852451118090521,0.004300753828101068
116,n_ft_valid,0.0015623922655399406,0.003995715092948359
117,corr_dd_gyro_energy,0.0015419381889924142,0.0029306234555134722
118,pd_min,0.0014541753818296235,0.003773074679551277
119,uu_max,0.0014164599901070145,0.003383397516777738
120,corr_dd_acc_energy,0.0013849952291343664,0.002394607565702841
121,mean_burst_size,0.001316372916916191,0.0026332665896713708
122,burst_count,0.0012992753603302972,0.003626780944750753
123,dd_cv_std,0.0012580187105049412,0.002870586002171422
124,dd_skew,0.0011852920955922985,0.0035035285460329716
125,n_inserts,0.0011499679960107593,0.0027603874510021367
126,dd_vc_std,0.0011257904796512085,0.0024669251628886696
127,dd_vc_count,0.0010952037434062583,0.0035211858904550686
128,pd_skew,0.0010577531593944226,0.0025403694582034936
129,acc_post_pre_energy_ratio_mean,0.0010473302564207648,0.0019402186576256406
130,gyro_mag_trend_slope,0.001018645072564716,0.0023175090060118166
131,uu_kurt,0.0010132189428048903,0.0017091865546330245
132,mean_corr_time,0.0009476469626723831,0.001510392460776894
133,ft_skew,0.0009233270581746241,0.0022568669191009036
134,dd_kurt,0.0009043712231286306,0.0023584165424410134
135,backspace_count,0.0007930087525953006,0.0017733624319824174
136,uu_skew,0.0007702898210242472,0.00170551521502352
137,dd_cc_count,0.0007636791912648663,0.0022582160915856526
138,max_burst_size,0.0007123710950804862,0.0013194660741139479
139,acc_dt_std,0.0007106037067316523,0.0012110461247331907
140,dd_trend_slope,0.0006318702463235556,0.0014827348943696323
141,pd_kurt,0.0005422669321804319,0.0009164678293070331
142,gyro_dt_std,0.0005341136288476301,0.001116053179006602
143,acc_mag_trend_slope,0.0005203687386345966,0.0011584939672181895
144,ft_kurt,0.0005190568445750668,0.0008636010161835171
145,dd_cv_count,0.00048538248903839574,0.0015551484577987055
146,dd_sl_std,0.00047766842636964477,0.0010768857794795676
147,capital_pd,0.0003482616360443705,0.0007280018836811124
148,uu_valid_ratio,0.00033672973654967517,0.0009383145640000358
149,dd_ls_count,0.00029174362657241934,0.0009728933776885545
150,dd_valid_ratio,0.00028813276205671897,0.0007555082850779404
151,dd_sl_count,0.00021788691965664235,0.0006582960900282472
152,acc_cov,0.0002069055707404259,0.0003986490072661472
153,gyro_cov,0.0002007449986155806,0.0005834165875306331
154,ft_valid_ratio,0.0001816694490519037,0.0005766126677682536
