user_id,train_size,threshold,accuracy,far,frr,eer
05TW8Ljp5AOArnLclD8e8LIHgwg2,10,0.04,0.91875,0.08387096774193549,0.0,0.041935483870967745
2cLb1nw1ViSuzHnuJ8Xa0roN64q2,10,0.095,0.975,0.01935483870967742,0.2,0.10967741935483871
30m2mK6UrdfP8ENgCSldqeHYwjq2,10,0.095,0.9625,0.03870967741935484,0.0,0.01935483870967742
8g1C9fonDzXAwNoVbGG4vJ7XO1F3,10,0.19,1.0,0.0,0.0,0.0
8gGAdMn0cGO8J5wVY9lyHNfcrzF3,10,0.23500000000000001,1.0,0.0,0.0,0.0
9gLVJ3xY2FYHdz1RafqBZ9aUCFh1,10,0.13,1.0,0.0,0.0,0.0
A2SsgxEqJLY9Avf3vCgly0OIQux1,10,0.055,0.95,0.05161290322580645,0.0,0.025806451612903226
BnAXORhlmEgFSnmr5BPzEaj813f2,10,0.125,1.0,0.0,0.0,0.0
BqbYZxLSPiNGAJGElBH6dq0Gf422,10,0.11,0.99375,0.0,0.2,0.1
DJldbpv8XEYPwLseK8tAlA0EFfV2,10,0.06,0.9375,0.06451612903225806,0.0,0.03225806451612903
LAEk3gnIrrPeEc5m2xw2XMg7Ao63,10,0.195,1.0,0.0,0.0,0.0
LaWWukYn6xeN1jsWRIBI8QB2PvV2,10,0.2,1.0,0.0,0.0,0.0
Omo5XrILUTX0J0Jih47KSik6Yi43,10,0.325,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
PoPWokLWSNV1fAVoEx4sJEERdqL2,10,0.07,0.94375,0.05806451612903226,0.0,0.02903225806451613
PzRGdxGusYScYl0zOpFXECA49Tq1,10,0.37,1.0,0.0,0.0,0.0
QcUKYLclszMKbeOKMPTEIZyiKKU2,10,0.09,0.96875,0.03225806451612903,0.0,0.016129032258064516
RKcUBPWd7Lgr4wrIof2rJxDyitr1,10,0.225,1.0,0.0,0.0,0.0
So7yhmPlhAcD7aHz0kZYyZYj0Yg1,10,0.15,0.99375,0.0064516129032258064,0.0,0.0032258064516129032
WLA5tSeimOdSy4qCfthdd7C5WeB2,10,0.14,0.98125,0.012903225806451613,0.2,0.10645161290322581
WiOvfjiIXHdwNpm5Z4XQkAvGRI23,10,0.17500000000000002,0.99375,0.0,0.2,0.1
ZPw87WT2yagXd9QO1D3a7uqutlJ3,10,0.13,1.0,0.0,0.0,0.0
ej3PfaQvUVVIs8EqkGNlOzZx9Is2,10,0.05,0.9875,0.012903225806451613,0.0,0.0064516129032258064
i6SCvQJiqYUDYS1leBqlxRY29jr2,10,0.05,0.94375,0.05806451612903226,0.0,0.02903225806451613
my57RUXuMdcCABGumWAajjhxjgi2,10,0.09,0.9875,0.012903225806451613,0.0,0.0064516129032258064
pBcgsSbey6YdBbQGH0nEAMUjA9H2,10,0.085,0.98125,0.01935483870967742,0.0,0.00967741935483871
