n_estimators,max_depth,learning_rate,scale_pos_weight_mode,undersampling,threshold,accuracy_mean,FAR_mean,FRR_mean,accuracy_std,FAR_std,FRR_std
300,3,0.1,none,True,0.15,0.9015873015873016,0.09916666666666667,0.08333333333333333,0.04217565160503626,0.044245213174860944,0.14433756729740643
300,6,0.1,none,True,0.15,0.9015873015873016,0.09916666666666667,0.08333333333333333,0.04217565160503626,0.044245213174860944,0.14433756729740643
300,10,0.1,none,True,0.15,0.9015873015873016,0.09916666666666667,0.08333333333333333,0.04217565160503626,0.044245213174860944,0.14433756729740643
600,3,0.1,none,True,0.15,0.9015873015873016,0.09916666666666667,0.08333333333333333,0.04217565160503626,0.044245213174860944,0.14433756729740643
600,6,0.1,none,True,0.15,0.9015873015873016,0.09916666666666667,0.08333333333333333,0.04217565160503626,0.044245213174860944,0.14433756729740643
600,10,0.1,none,True,0.15,0.9015873015873016,0.09916666666666667,0.08333333333333333,0.04217565160503626,0.044245213174860944,0.14433756729740643
300,3,0.05,none,True,0.15,0.9007936507936508,0.1,0.08333333333333333,0.04541874262801428,0.048016200969626444,0.14433756729740643
300,6,0.05,none,True,0.15,0.9007936507936508,0.1,0.08333333333333333,0.04541874262801428,0.048016200969626444,0.14433756729740643
300,10,0.05,none,True,0.15,0.9007936507936508,0.1,0.08333333333333333,0.04541874262801428,0.048016200969626444,0.14433756729740643
600,3,0.05,none,True,0.15,0.9007936507936508,0.1,0.08333333333333333,0.04541874262801428,0.048016200969626444,0.14433756729740643
600,6,0.05,none,True,0.15,0.9007936507936508,0.1,0.08333333333333333,0.04541874262801428,0.048016200969626444,0.14433756729740643
600,10,0.05,none,True,0.15,0.9007936507936508,0.1,0.08333333333333333,0.04541874262801428,0.048016200969626444,0.14433756729740643
100,3,0.05,none,True,0.15,0.8976190476190476,0.10333333333333335,0.08333333333333333,0.04502875540477551,0.04818944098266987,0.14433756729740643
100,6,0.05,none,True,0.15,0.8976190476190476,0.10333333333333335,0.08333333333333333,0.04502875540477551,0.04818944098266987,0.14433756729740643
100,10,0.05,none,True,0.15,0.8976190476190476,0.10333333333333335,0.08333333333333333,0.04502875540477551,0.04818944098266987,0.14433756729740643
600,3,0.01,none,True,0.15,0.8968253968253969,0.10416666666666666,0.08333333333333333,0.04273940323122622,0.04529992641642295,0.14433756729740643
600,6,0.01,none,True,0.15,0.8968253968253969,0.10416666666666666,0.08333333333333333,0.04273940323122622,0.04529992641642295,0.14433756729740643
600,10,0.01,none,True,0.15,0.8968253968253969,0.10416666666666666,0.08333333333333333,0.04273940323122622,0.04529992641642295,0.14433756729740643
100,3,0.05,balanced,True,0.2,0.8952380952380953,0.10666666666666666,0.06666666666666667,0.045286801960911456,0.04725815626252608,0.13333333333333333
100,6,0.05,balanced,True,0.2,0.8952380952380953,0.10666666666666666,0.06666666666666667,0.045286801960911456,0.04725815626252608,0.13333333333333333
100,10,0.05,balanced,True,0.2,0.8952380952380953,0.10666666666666666,0.06666666666666667,0.045286801960911456,0.04725815626252608,0.13333333333333333
100,3,0.1,balanced,True,0.15,0.8920634920634921,0.10999999999999999,0.06666666666666667,0.04276886852478565,0.04453463071962463,0.13333333333333333
100,6,0.1,balanced,True,0.15,0.8920634920634921,0.10999999999999999,0.06666666666666667,0.04276886852478565,0.04453463071962463,0.13333333333333333
100,10,0.1,balanced,True,0.15,0.8920634920634921,0.10999999999999999,0.06666666666666667,0.04276886852478565,0.04453463071962463,0.13333333333333333
300,3,0.1,balanced,True,0.15,0.8920634920634921,0.10999999999999999,0.06666666666666667,0.04276886852478565,0.04453463071962463,0.13333333333333333
300,6,0.1,balanced,True,0.15,0.8920634920634921,0.10999999999999999,0.06666666666666667,0.04276886852478565,0.04453463071962463,0.13333333333333333
300,10,0.1,balanced,True,0.15,0.8920634920634921,0.10999999999999999,0.06666666666666667,0.04276886852478565,0.04453463071962463,0.13333333333333333
600,3,0.1,balanced,True,0.15,0.8920634920634921,0.10999999999999999,0.06666666666666667,0.04276886852478565,0.04453463071962463,0.13333333333333333
600,6,0.1,balanced,True,0.15,0.8920634920634921,0.10999999999999999,0.06666666666666667,0.04276886852478565,0.04453463071962463,0.13333333333333333
600,10,0.1,balanced,True,0.15,0.8920634920634921,0.10999999999999999,0.06666666666666667,0.04276886852478565,0.04453463071962463,0.13333333333333333
300,3,0.05,balanced,True,0.15,0.8896825396825397,0.1125,0.06666666666666667,0.04558485866912501,0.04768967975941499,0.13333333333333333
300,6,0.05,balanced,True,0.15,0.8896825396825397,0.1125,0.06666666666666667,0.04558485866912501,0.04768967975941499,0.13333333333333333
300,10,0.05,balanced,True,0.15,0.8896825396825397,0.1125,0.06666666666666667,0.04558485866912501,0.04768967975941499,0.13333333333333333
600,3,0.05,balanced,True,0.15,0.8896825396825397,0.1125,0.06666666666666667,0.04558485866912501,0.04768967975941499,0.13333333333333333
600,6,0.05,balanced,True,0.15,0.8896825396825397,0.1125,0.06666666666666667,0.04558485866912501,0.04768967975941499,0.13333333333333333
600,10,0.05,balanced,True,0.15,0.8896825396825397,0.1125,0.06666666666666667,0.04558485866912501,0.04768967975941499,0.13333333333333333
600,3,0.01,balanced,True,0.15,0.8865079365079366,0.11583333333333332,0.06666666666666667,0.05271060291212802,0.055145010855219,0.13333333333333333
600,6,0.01,balanced,True,0.15,0.8865079365079366,0.11583333333333332,0.06666666666666667,0.05271060291212802,0.055145010855219,0.13333333333333333
600,10,0.01,balanced,True,0.15,0.8865079365079366,0.11583333333333332,0.06666666666666667,0.05271060291212802,0.055145010855219,0.13333333333333333
100,3,0.05,balanced,True,0.15,0.88015873015873,0.12250000000000001,0.06666666666666667,0.05486532677049005,0.05780114377953279,0.13333333333333333
100,6,0.05,balanced,True,0.15,0.88015873015873,0.12250000000000001,0.06666666666666667,0.05486532677049005,0.05780114377953279,0.13333333333333333
100,10,0.05,balanced,True,0.15,0.88015873015873,0.12250000000000001,0.06666666666666667,0.05486532677049005,0.05780114377953279,0.13333333333333333
300,3,0.01,balanced,True,0.2,0.8777777777777777,0.12500000000000003,0.06666666666666667,0.06210792871909159,0.06487166818676188,0.13333333333333333
300,6,0.01,balanced,True,0.2,0.8777777777777777,0.12500000000000003,0.06666666666666667,0.06210792871909159,0.06487166818676188,0.13333333333333333
300,10,0.01,balanced,True,0.2,0.8777777777777777,0.12500000000000003,0.06666666666666667,0.06210792871909159,0.06487166818676188,0.13333333333333333
300,3,0.01,none,True,0.15,0.8746031746031747,0.1275,0.08333333333333333,0.04863985220966528,0.05198156724583564,0.14433756729740643
300,6,0.01,none,True,0.15,0.8746031746031747,0.1275,0.08333333333333333,0.04863985220966528,0.05198156724583564,0.14433756729740643
300,10,0.01,none,True,0.15,0.8746031746031747,0.1275,0.08333333333333333,0.04863985220966528,0.05198156724583564,0.14433756729740643
100,3,0.01,balanced,True,0.3,0.8730158730158731,0.1275,0.11666666666666665,0.058321184351980436,0.06175106836682621,0.19075871903765995
100,6,0.01,balanced,True,0.3,0.8730158730158731,0.1275,0.11666666666666665,0.058321184351980436,0.06175106836682621,0.19075871903765995
100,10,0.01,balanced,True,0.3,0.8730158730158731,0.1275,0.11666666666666665,0.058321184351980436,0.06175106836682621,0.19075871903765995
100,3,0.1,none,True,0.1,0.8682539682539684,0.13499999999999998,0.06666666666666667,0.04630460998671373,0.04941322360124531,0.13333333333333333
100,6,0.1,none,True,0.1,0.8682539682539684,0.13499999999999998,0.06666666666666667,0.04630460998671373,0.04941322360124531,0.13333333333333333
100,10,0.1,none,True,0.1,0.8682539682539684,0.13499999999999998,0.06666666666666667,0.04630460998671373,0.04941322360124531,0.13333333333333333
300,3,0.1,none,True,0.1,0.8682539682539684,0.13499999999999998,0.06666666666666667,0.04630460998671373,0.04941322360124531,0.13333333333333333
300,6,0.1,none,True,0.1,0.8682539682539684,0.13499999999999998,0.06666666666666667,0.04630460998671373,0.04941322360124531,0.13333333333333333
300,10,0.1,none,True,0.1,0.8682539682539684,0.13499999999999998,0.06666666666666667,0.04630460998671373,0.04941322360124531,0.13333333333333333
600,3,0.1,none,True,0.1,0.8682539682539684,0.13499999999999998,0.06666666666666667,0.04630460998671373,0.04941322360124531,0.13333333333333333
600,6,0.1,none,True,0.1,0.8682539682539684,0.13499999999999998,0.06666666666666667,0.04630460998671373,0.04941322360124531,0.13333333333333333
600,10,0.1,none,True,0.1,0.8682539682539684,0.13499999999999998,0.06666666666666667,0.04630460998671373,0.04941322360124531,0.13333333333333333
300,3,0.05,balanced,True,0.1,0.865079365079365,0.13916666666666666,0.05,0.048275893097604924,0.05198156724583564,0.11902380714238082
300,6,0.05,balanced,True,0.1,0.865079365079365,0.13916666666666666,0.05,0.048275893097604924,0.05198156724583564,0.11902380714238082
300,10,0.05,balanced,True,0.1,0.865079365079365,0.13916666666666666,0.05,0.048275893097604924,0.05198156724583564,0.11902380714238082
600,3,0.05,balanced,True,0.1,0.865079365079365,0.13916666666666666,0.05,0.048275893097604924,0.05198156724583564,0.11902380714238082
600,6,0.05,balanced,True,0.1,0.865079365079365,0.13916666666666666,0.05,0.048275893097604924,0.05198156724583564,0.11902380714238082
600,10,0.05,balanced,True,0.1,0.865079365079365,0.13916666666666666,0.05,0.048275893097604924,0.05198156724583564,0.11902380714238082
300,3,0.1,balanced,True,0.1,0.8642857142857142,0.14,0.05,0.05532264100902681,0.058783973628494655,0.11902380714238082
300,6,0.1,balanced,True,0.1,0.8642857142857142,0.14,0.05,0.05532264100902681,0.058783973628494655,0.11902380714238082
300,10,0.1,balanced,True,0.1,0.8642857142857142,0.14,0.05,0.05532264100902681,0.058783973628494655,0.11902380714238082
600,3,0.1,balanced,True,0.1,0.8642857142857142,0.14,0.05,0.05532264100902681,0.058783973628494655,0.11902380714238082
600,6,0.1,balanced,True,0.1,0.8642857142857142,0.14,0.05,0.05532264100902681,0.058783973628494655,0.11902380714238082
600,10,0.1,balanced,True,0.1,0.8642857142857142,0.14,0.05,0.05532264100902681,0.058783973628494655,0.11902380714238082
100,3,0.1,balanced,True,0.1,0.8634920634920634,0.14083333333333334,0.05,0.055305559968839194,0.05880169120772708,0.11902380714238082
100,6,0.1,balanced,True,0.1,0.8634920634920634,0.14083333333333334,0.05,0.055305559968839194,0.05880169120772708,0.11902380714238082
100,10,0.1,balanced,True,0.1,0.8634920634920634,0.14083333333333334,0.05,0.055305559968839194,0.05880169120772708,0.11902380714238082
100,3,0.01,none,True,0.2,0.8619047619047621,0.13999999999999999,0.1,0.04711372088779628,0.050110987927909696,0.1855921454276674
100,6,0.01,none,True,0.2,0.8619047619047621,0.13999999999999999,0.1,0.04711372088779628,0.050110987927909696,0.1855921454276674
100,10,0.01,none,True,0.2,0.8619047619047621,0.13999999999999999,0.1,0.04711372088779628,0.050110987927909696,0.1855921454276674
100,3,0.05,none,True,0.1,0.8619047619047618,0.14166666666666666,0.06666666666666667,0.050470200303443326,0.053098441073579965,0.13333333333333333
100,6,0.05,none,True,0.1,0.8619047619047618,0.14166666666666666,0.06666666666666667,0.050470200303443326,0.053098441073579965,0.13333333333333333
100,10,0.05,none,True,0.1,0.8619047619047618,0.14166666666666666,0.06666666666666667,0.050470200303443326,0.053098441073579965,0.13333333333333333
300,3,0.05,none,True,0.1,0.861111111111111,0.1425,0.06666666666666667,0.04965869908241479,0.05230121094837734,0.13333333333333333
300,6,0.05,none,True,0.1,0.861111111111111,0.1425,0.06666666666666667,0.04965869908241479,0.05230121094837734,0.13333333333333333
300,10,0.05,none,True,0.1,0.861111111111111,0.1425,0.06666666666666667,0.04965869908241479,0.05230121094837734,0.13333333333333333
600,3,0.05,none,True,0.1,0.861111111111111,0.1425,0.06666666666666667,0.04965869908241479,0.05230121094837734,0.13333333333333333
600,6,0.05,none,True,0.1,0.861111111111111,0.1425,0.06666666666666667,0.04965869908241479,0.05230121094837734,0.13333333333333333
600,10,0.05,none,True,0.1,0.861111111111111,0.1425,0.06666666666666667,0.04965869908241479,0.05230121094837734,0.13333333333333333
600,3,0.01,balanced,True,0.1,0.861111111111111,0.14333333333333334,0.05,0.0523749395298299,0.05612486080160911,0.11902380714238082
600,6,0.01,balanced,True,0.1,0.861111111111111,0.14333333333333334,0.05,0.0523749395298299,0.05612486080160911,0.11902380714238082
600,10,0.01,balanced,True,0.1,0.861111111111111,0.14333333333333334,0.05,0.0523749395298299,0.05612486080160911,0.11902380714238082
600,3,0.01,none,True,0.1,0.8595238095238095,0.14416666666666667,0.06666666666666667,0.047955162984193,0.050901593513584836,0.13333333333333333
600,6,0.01,none,True,0.1,0.8595238095238095,0.14416666666666667,0.06666666666666667,0.047955162984193,0.050901593513584836,0.13333333333333333
600,10,0.01,none,True,0.1,0.8595238095238095,0.14416666666666667,0.06666666666666667,0.047955162984193,0.050901593513584836,0.13333333333333333
100,3,0.05,balanced,True,0.1,0.8523809523809524,0.1525,0.05,0.055691443786821684,0.05899034760968197,0.11902380714238082
100,6,0.05,balanced,True,0.1,0.8523809523809524,0.1525,0.05,0.055691443786821684,0.05899034760968197,0.11902380714238082
100,10,0.05,balanced,True,0.1,0.8523809523809524,0.1525,0.05,0.055691443786821684,0.05899034760968197,0.11902380714238082
300,3,0.01,balanced,True,0.15,0.85,0.15416666666666667,0.06666666666666667,0.057115293175625616,0.059599356819795744,0.13333333333333333
300,6,0.01,balanced,True,0.15,0.85,0.15416666666666667,0.06666666666666667,0.057115293175625616,0.059599356819795744,0.13333333333333333
300,10,0.01,balanced,True,0.15,0.85,0.15416666666666667,0.06666666666666667,0.057115293175625616,0.059599356819795744,0.13333333333333333
100,3,0.01,balanced,False,0.2,0.8492063492063492,0.15166666666666667,0.13333333333333333,0.03154699510214569,0.03647678104706548,0.22110831935702666
100,6,0.01,balanced,False,0.2,0.8492063492063492,0.15166666666666667,0.13333333333333333,0.03154699510214569,0.03647678104706548,0.22110831935702666
100,10,0.01,balanced,False,0.2,0.8492063492063492,0.15166666666666667,0.13333333333333333,0.03154699510214569,0.03647678104706548,0.22110831935702666
300,3,0.01,none,True,0.1,0.8373015873015872,0.16666666666666669,0.08333333333333333,0.04889172327384583,0.05244044240850758,0.14433756729740643
300,6,0.01,none,True,0.1,0.8373015873015872,0.16666666666666669,0.08333333333333333,0.04889172327384583,0.05244044240850758,0.14433756729740643
300,10,0.01,none,True,0.1,0.8373015873015872,0.16666666666666669,0.08333333333333333,0.04889172327384583,0.05244044240850758,0.14433756729740643
100,3,0.01,none,True,0.15,0.8277777777777778,0.17583333333333334,0.1,0.051988670587816886,0.054892571851248184,0.1855921454276674
100,6,0.01,none,True,0.15,0.8277777777777778,0.17583333333333334,0.1,0.051988670587816886,0.054892571851248184,0.1855921454276674
100,10,0.01,none,True,0.15,0.8277777777777778,0.17583333333333334,0.1,0.051988670587816886,0.054892571851248184,0.1855921454276674
300,3,0.01,balanced,True,0.1,0.8023809523809524,0.205,0.05,0.0577731988417568,0.060115629322904776,0.11902380714238082
300,6,0.01,balanced,True,0.1,0.8023809523809524,0.205,0.05,0.0577731988417568,0.060115629322904776,0.11902380714238082
300,10,0.01,balanced,True,0.1,0.8023809523809524,0.205,0.05,0.0577731988417568,0.060115629322904776,0.11902380714238082
100,3,0.01,none,True,0.1,0.7126984126984126,0.2983333333333333,0.06666666666666667,0.133361674992349,0.1406236111042523,0.13333333333333333
100,6,0.01,none,True,0.1,0.7126984126984126,0.2983333333333333,0.06666666666666667,0.133361674992349,0.1406236111042523,0.13333333333333333
100,10,0.01,none,True,0.1,0.7126984126984126,0.2983333333333333,0.06666666666666667,0.133361674992349,0.1406236111042523,0.13333333333333333
100,3,0.01,balanced,True,0.2,0.07380952380952381,0.9724999999999999,0.0,0.11416163899749382,0.11986972094736854,0.0
100,6,0.01,balanced,True,0.2,0.07380952380952381,0.9724999999999999,0.0,0.11416163899749382,0.11986972094736854,0.0
100,10,0.01,balanced,True,0.2,0.07380952380952381,0.9724999999999999,0.0,0.11416163899749382,0.11986972094736854,0.0
100,3,0.01,balanced,False,0.1,0.04761904761904763,1.0,0.0,1.3877787807814457e-17,0.0,0.0
100,3,0.01,balanced,False,0.15,0.04761904761904763,1.0,0.0,1.3877787807814457e-17,0.0,0.0
100,3,0.01,balanced,True,0.1,0.04761904761904763,1.0,0.0,1.3877787807814457e-17,0.0,0.0
100,3,0.01,balanced,True,0.15,0.04761904761904763,1.0,0.0,1.3877787807814457e-17,0.0,0.0
100,6,0.01,balanced,False,0.1,0.04761904761904763,1.0,0.0,1.3877787807814457e-17,0.0,0.0
100,6,0.01,balanced,False,0.15,0.04761904761904763,1.0,0.0,1.3877787807814457e-17,0.0,0.0
100,6,0.01,balanced,True,0.1,0.04761904761904763,1.0,0.0,1.3877787807814457e-17,0.0,0.0
100,6,0.01,balanced,True,0.15,0.04761904761904763,1.0,0.0,1.3877787807814457e-17,0.0,0.0
100,10,0.01,balanced,False,0.1,0.04761904761904763,1.0,0.0,1.3877787807814457e-17,0.0,0.0
100,10,0.01,balanced,False,0.15,0.04761904761904763,1.0,0.0,1.3877787807814457e-17,0.0,0.0
100,10,0.01,balanced,True,0.1,0.04761904761904763,1.0,0.0,1.3877787807814457e-17,0.0,0.0
100,10,0.01,balanced,True,0.15,0.04761904761904763,1.0,0.0,1.3877787807814457e-17,0.0,0.0
